pair_uid,candidate_language,data_bucket,candidate_scope,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,alias_normalized_left,alias_normalized_right,alias_relation,same_market_raw,item_count_left,item_count_right,shared_contact_count,shared_contact_types,shared_contact_values,shared_title_count,shared_title_values,shared_description_count,shared_description_values,shared_category_count,shared_category_values,lexical_similarity,structural_support_score,item_count_ratio,price_median_ratio,style_distance_l1,shared_pgp_fingerprint_count,shared_pgp_fingerprint_values,pgp_alias_hit_count_left,pgp_alias_hit_count_right,candidate_rule_hits,candidate_rule_count,candidate_rank_score,review_priority,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes
products_data.csv|__unknown__|seller_id:195880||products_data.csv|__unknown__|seller_id:54210,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:195880,products_data.csv|__unknown__|seller_id:54210,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,教程与文档,0.139313,0.76433,1.0,0.169492,0.224346,0,,0,0,profile_lexical_neighbor|structural_support,2,2.364538,low,T: 国产极品豪乳人妻偷情 || 国产极品豪乳人妻偷情 | D: 自动发货，一经售出概不退款，自己看图 | C: 教程与文档,T: 2018年30个套路话术整理 祝你一臂之力 || 2018年30个套路话术整理 祝你一臂之力 | D: 虚拟资源具有可复制性，一经售出，谢绝退款 | C: 教程与文档,pending,,,
products_data.csv|__unknown__|seller_id:650609||products_data.csv|__unknown__|seller_id:733839,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:650609,products_data.csv|__unknown__|seller_id:733839,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,常规服务与操作,0.120734,0.817298,1.0,0.333333,0.12828,0,,0,0,profile_lexical_neighbor|structural_support,2,2.359,low,T: 查查查查查查查一切在线 || 查查查查查查查一切在线 | D: ①：个人户籍 60 拍3份（提供身份证）出姓名+地址+户籍照片 ②：全家户籍 340 拍17份 （提供身份证）出同户口本内姓名+身份证号 ③：开房记录 1400 拍70份 （提供身份证号）出日期+房号等 ④：微信QQ好友提取 2200 拍110份 （提供QQ号微信号） ⑤：微信号反查 1400 拍70份 （提供微... | C: 常规服务与操作,T: 一手源头人車档案银行业务及各种商务信息咨询服务 || 一手源头人車档案银行业务及各种商务信息咨询服务 | D: 银行核查等==提供SFZ号(拍270份） 车辆轨迹==900==出全国车辆抓拍卡口时间地点等==提供车牌号码（拍135份） 身份证复印件==100==出身份证高清照(扫描件)==提供SFZ号(拍15份） 三网手机机主信息==400==出机主信息==提供手机号(拍60份） 三网名下号码==300==出名下手机号==... | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:435049||products_data.csv|__unknown__|seller_id:698679,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:435049,products_data.csv|__unknown__|seller_id:698679,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,0,,0.167049,0.678191,1.0,0.753769,0.082011,0,,0,0,profile_lexical_neighbor|structural_support,2,2.358676,low,T: 2019年8月最全面过脸技术教程带技术交流 || 2019年8月最全面过脸技术教程带技术交流 | D: tip：以下理由进行退款的一概不接受，望周知 1、这些网站我有啊，我已经看过了 2、不想要，看不懂 小本买卖，高抬贵手，收货后请尽快放币，谢谢支持 | C: 教程与文档,T: 巨详细老外写的草幼女实战教程 || 巨详细老外写的草幼女实战教程 | D: 某老外写的草幼女教程，从如何找到幼女到如何建立关系，以及上垒的每一步具体怎么做都有详细描述 | C: 技术服务[非教程],pending,,,
products_data.csv|__unknown__|seller_id:544042||products_data.csv|__unknown__|seller_id:691306,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:544042,products_data.csv|__unknown__|seller_id:691306,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,常规服务与操作,0.139472,0.7609,1.0,0.1,0.112799,0,,0,0,profile_lexical_neighbor|structural_support,2,2.358632,low,T: 博彩平台一条龙搭建全过程走暗网担保交易 || 博彩平台一条龙搭建全过程走暗网担保交易 | D: 多种模式： 纯彩盘（系统彩多种方式控杀 官方彩 ） 综合盘（主流全覆盖） 多端口： APP 微信扫码 手机网页 电脑网页 快速交站：综合盘交站最长仅需3天 纯彩 半天 综合盘演示站：www.qianyi68.com(手机网页可用) 演示站：www.qianyi08.com(手机网页可用) 月租纯彩6000/月 （... | C: 常规服务与操作,T: 专业博彩网站服务搭建包网运营游戏API接口 || 专业博彩网站服务搭建包网运营游戏API接口 | D: 搭建5000RMB 可以自行注册域名 也可以这边帮忙注册（拍11份） 包网视情况而定 游戏API接口例如AG 比例8.0 即800元可以买1万分（相当于博彩站1万元） | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:156208||products_data.csv|__unknown__|seller_id:544042,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:156208,products_data.csv|__unknown__|seller_id:544042,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,常规服务与操作,0.146216,0.740615,1.0,0.006711,0.088501,0,,0,0,profile_lexical_neighbor|structural_support,2,2.358526,low,T: 菠菜网站，电玩城APP，ssc，房卡类棋牌，H5等 搭建一条龙服务 || 菠菜网站，电玩城APP，ssc，房卡类棋牌，H5等 搭建一条龙服务 | D: 菠菜网站，电玩城APP，ssc等等 搭建一条龙服务 企业苹果签名，wap封装，棋牌BC电玩搭建出租，直播盒子搭建，服务器，备案域名 | C: 常规服务与操作,T: 博彩平台一条龙搭建全过程走暗网担保交易 || 博彩平台一条龙搭建全过程走暗网担保交易 | D: 多种模式： 纯彩盘（系统彩多种方式控杀 官方彩 ） 综合盘（主流全覆盖） 多端口： APP 微信扫码 手机网页 电脑网页 快速交站：综合盘交站最长仅需3天 纯彩 半天 综合盘演示站：www.qianyi68.com(手机网页可用) 演示站：www.qianyi08.com(手机网页可用) 月租纯彩6000/月 （... | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:566317||products_data.csv|__unknown__|seller_id:613980,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:566317,products_data.csv|__unknown__|seller_id:613980,__unknown__,__unknown__,,,,,alias_missing,true,2,1,0,,,0,,0,,1,虚拟物品,0.141536,0.754385,0.5,0.520312,0.005543,0,,0,0,profile_lexical_neighbor|structural_support,2,2.357986,low,"T: 币圈外汇股民领英数据一美国新墨西哥州33万条33美金 || 币圈外汇股民领英数据一美国新墨西哥州33万条33美金 | D: 澳大利亚币圈310万其一30万条300美金一14 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品","T: 实时澳大利亚女性华人华侨一汉字一2000条320美金 || 实时澳大利亚女性华人华侨一汉字一2000条320美金 | D: 实时澳大利亚女性华人华侨一汉字一2000条320美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
products_data.csv|__unknown__|seller_id:523216||products_data.csv|__unknown__|seller_id:548666,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:523216,products_data.csv|__unknown__|seller_id:548666,__unknown__,__unknown__,,,,,alias_missing,true,2,1,0,,,0,,0,,1,虚拟物品,0.185791,0.621272,0.5,0.0625,0.154823,0,,0,0,profile_lexical_neighbor|structural_support,2,2.35729,low,"T: 国外华人华侨一德国一中文一女性20万一10一万条1560美金 || 国外华人华侨一德国一中文一女性20万一10一万条1560美金 | D: 日本华人华侨男性女性14万条1000美金 ""↓ 本商品【拍后自动网盘发货】,【商品底部链接直接下载】 拍完商品，及时下载收货核实，在拍后10分钟内主动放款的，留言给我，数据买一份送一份等价商品【量大的一次买10个商品送20个商品，买100个送500个】 下面是商品的目录清单，大家选择下列商品，都是网盘秒发货，全年... | C: 虚拟物品",T: 低价加拿大华人华侨留学生数据条 || 低价加拿大华人华侨留学生数据条 | D: --------------------- ↓ 交易编号---43196-----百世快递发货记录1700条样本10美金 交易编号---44708-----职业女性身份证1000条50美金 交易编号---45277-----吉林省_辽源市一女性身份证四要素7076条1094美金 交易编号---45957-----... | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:531338||products_data.csv|__unknown__|seller_id:632849,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:531338,products_data.csv|__unknown__|seller_id:632849,__unknown__,__unknown__,,,,,alias_missing,true,2,1,0,,,0,,0,,1,虚拟物品,0.157987,0.699977,0.5,0.391304,0.182793,0,,0,0,profile_lexical_neighbor|structural_support,2,2.347876,low,T: 币圈注册用户一美国一俄亥俄州一ohio一16万条160美金 || 币圈注册用户一美国一俄亥俄州一ohio一16万条160美金 | D: --------------------- ↓ 交易编号---45581-----收藏品圆明圆国宝十二生肖普首金1200条180美金 交易编号---46790-----河北承德市政府机构通讯录村长1万条150美金 交易编号---47675-----陕西_西安19401958年身份证1万条1560美金 交易编号--... | C: 虚拟物品,"T: 币圈注册用户一美国一印第安纳州一9万条90美金 || 币圈注册用户一美国一印第安纳州一9万条90美金 | D: 币圈注册用户一美国一印第安纳州一indiana一9万条90美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
products_data.csv|__unknown__|seller_id:517022||products_data.csv|__unknown__|seller_id:518270,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:517022,products_data.csv|__unknown__|seller_id:518270,__unknown__,__unknown__,,,,,alias_missing,true,1,3,0,,,0,,0,,1,实体发货商品,0.128961,0.7829,0.333333,0.821429,0.046326,0,,0,0,profile_lexical_neighbor|structural_support,2,2.339566,low,T: 提供四件套支付宝账号交易所账号 || 提供四件套支付宝账号交易所账号 | D: 提供买卖USDT和BTC，四件套，支付宝账号，交易所账号 2.标准四件套2000元每套，包括银行卡，盾，手机卡，身份证正反面照片 | C: 实体发货商品,"T: 出高质量银行卡四件套交易所账号 || 中国移动最快200M网速_1000G无需实名4G手机卡 | D: 59元包1000G 39元套餐包100G 1000G,100G的卡30元一张 10张起发货 10张拍43份 50张拍178份 100张拍286份 邮费到付 不能收到付的把邮费拍在单里，邮费顺丰（4份） | C: 实体发货商品",pending,,,
products_data.csv|__unknown__|seller_id:500176||products_data.csv|__unknown__|seller_id:666110,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:500176,products_data.csv|__unknown__|seller_id:666110,__unknown__,__unknown__,,,,,alias_missing,true,1,2,0,,,0,,0,,1,实体发货商品,0.179718,0.629936,0.5,0.076923,0.114362,0,,0,0,profile_lexical_neighbor|structural_support,2,2.33818,low,T: LSD 200ug 150元 实验室出品 无苦味 || LSD 200ug 150元 实验室出品 无苦味 | D: 5贴：750元，拍11份是一单，国内发货，24小时内发货，3-4天到达，单号我会发在这里，不发北京，新疆，西藏 | C: 实体发货商品,T: 新款荷兰实验室出品LSD纯度高达997 || 新款荷兰实验室出品LSD纯度高达997 | D: 另外，本人不会回答任何关于业务内容的事情，请不要提问关于产品来源、产品成本、交易信息等方面的问题，一律不予回答 | C: 实体发货商品,pending,,,
products_data.csv|__unknown__|seller_id:540313||products_data.csv|__unknown__|seller_id:690240,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:540313,products_data.csv|__unknown__|seller_id:690240,__unknown__,__unknown__,,,,,alias_missing,true,1,2,0,,,0,,0,,1,常规服务与操作,0.181552,0.622472,0.5,0.022,0.064222,0,,0,0,profile_lexical_neighbor|structural_support,2,2.334256,low,T: 承接个人信息查询业务 || 承接个人信息查询业务 | D: 1、个人户籍，全家户籍护照信息 2、名下车，名下房，名下银行卡 3、查机主，查名下好，三网定位 4、身份证轨迹（人鬼），大关联 5、微信好友提取，发查实名信息 6、犯罪记录，网0逃查询 7、工商法人查询 8、快递，外卖地址信息 9、开房记录 10、出入境记录，飞机火车实时监控 | C: 常规服务与操作,T: 查询业务按时在线按时回复每天都在 || 查询业务按时在线按时回复每天都在 | D: 晚上9点至12点 （地址类服务） 淘宝地址-拍105份 饿了么地址-拍65份 美团地址-拍95份 疫苗地址带电话-拍85份 宽带水电地址-拍95份 抖音房产等 （名下类服务） 名下车-拍26份 名下房-拍50份 名下三网手机号-拍43份 （定位轨迹类服务） 人员轨迹-拍230份 车辆轨迹-拍250份 三网运营商轨... | C: 常规服务与操作,pending,,,
products_data.csv|__unknown__|seller_id:700071||products_data.csv|__unknown__|seller_id:754345,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:700071,products_data.csv|__unknown__|seller_id:754345,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,虚拟物品,0.134295,0.762107,1.0,0.166667,0.23648,0,,0,0,profile_lexical_neighbor|structural_support,2,2.329984,low,"T: 加拿大华人华侨女性1000条120美金 || 加拿大华人华侨女性1000条120美金 | D: 加拿大华人华侨女性1000条120美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",T: 加拿大身份证件21份 || 加拿大身份证件21份 | D: 加拿大身份证21份，精选去重 | C: 虚拟物品,pending,,,
products_data.csv|__unknown__|seller_id:561431||products_data.csv|__unknown__|seller_id:632484,zh,zh_target_aux,sockpuppet_primary,products_data.csv|__unknown__|seller_id:561431,products_data.csv|__unknown__|seller_id:632484,__unknown__,__unknown__,,,,,alias_missing,true,1,1,0,,,0,,0,,1,虚拟物品,0.129338,0.776455,1.0,0.125,0.038364,0,,0,0,profile_lexical_neighbor|structural_support,2,2.328938,low,"T: 英国单身婚恋网女性1000条160美金 || 英国单身婚恋网女性1000条160美金 | D: 英国单身婚恋网女性1000条160美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品","T: 英国华人华侨200条测试20美金 || 英国华人华侨200条测试20美金 | D: ""英国华人华侨200条测试20美金↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
