"path","type","bytes","reason"
"reports\step9_core_few_shot_default_reranker_only_lr_l2_ratio_50pct_seed_20260322_predictions.zh_valid.csv","file","21170","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_reranker_only_lr_l2_ratio_50pct_seed_20260322_sampled.zh_train.csv","file","28149","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","32555","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260320_predictions.en_test.csv","file","30056","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","28939","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test.csv","file","26713","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260320_predictions.zh_valid.csv","file","20601","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260320_sampled.zh_train.csv","file","55888","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","32555","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260321_predictions.en_test.csv","file","30056","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","28939","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test.csv","file","26713","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260321_predictions.zh_valid.csv","file","20601","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260321_sampled.zh_train.csv","file","55888","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","32555","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260322_predictions.en_test.csv","file","30056","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","28939","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test.csv","file","26713","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260322_predictions.zh_valid.csv","file","20601","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_100pct_seed_20260322_sampled.zh_train.csv","file","55888","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","32242","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260320_predictions.en_test.csv","file","29743","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","28823","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test.csv","file","26597","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260320_predictions.zh_valid.csv","file","20512","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260320_sampled.zh_train.csv","file","5817","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","32242","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260321_predictions.en_test.csv","file","29743","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","28823","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260321_predictions.zh_test.csv","file","26597","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260321_predictions.zh_valid.csv","file","20512","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260321_sampled.zh_train.csv","file","5817","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","32242","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260322_predictions.en_test.csv","file","29743","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","28823","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260322_predictions.zh_test.csv","file","26597","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260322_predictions.zh_valid.csv","file","20512","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_10pct_seed_20260322_sampled.zh_train.csv","file","5817","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","32083","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260320_predictions.en_test.csv","file","29584","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","28544","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260320_predictions.zh_test.csv","file","26318","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260320_predictions.zh_valid.csv","file","20406","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260320_sampled.zh_train.csv","file","11351","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","32083","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260321_predictions.en_test.csv","file","29584","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","28544","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260321_predictions.zh_test.csv","file","26318","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260321_predictions.zh_valid.csv","file","20406","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260321_sampled.zh_train.csv","file","11351","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","32083","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260322_predictions.en_test.csv","file","29584","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","28544","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260322_predictions.zh_test.csv","file","26318","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260322_predictions.zh_valid.csv","file","20406","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_20pct_seed_20260322_sampled.zh_train.csv","file","11351","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_50pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","32437","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_50pct_seed_20260320_predictions.en_test.csv","file","29938","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_50pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","28838","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_50pct_seed_20260320_predictions.zh_test.csv","file","26612","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_50pct_seed_20260320_predictions.zh_valid.csv","file","20521","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_50pct_seed_20260320_sampled.zh_train.csv","file","28163","Step 9 sampled support CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_50pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","32437","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_50pct_seed_20260321_predictions.en_test.csv","file","29938","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
"reports\step9_core_few_shot_default_residual_lr_ratio_50pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","28838","Step 9 prediction CSV not required for Step 11 scoring after summary audit"
