pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3,source_seller_raw_left,source_seller_raw_right,alias_normalized_left,alias_normalized_right,scoring_experiment_name,score_rank_desc,prob_positive,relation_reliability_score,relation_reliability_pass,relation_reliability_direct_identity_support,relation_reliability_semantic_topic_only,relation_reliability_style_consistency,relation_reliability_components,edge_score_final,edge_at_threshold_0470000,edge_at_threshold_0800000,edge_at_threshold_0900000
market_item.xlsx|茶马古道|seller_raw:/shop/461813||market_item.xlsx|茶马古道|seller_raw:/shop/461951,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/461813,market_item.xlsx|茶马古道|seller_raw:/shop/461951,茶马古道,茶马古道,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.219007,0.965586,2629,2629,0.0,0.004185,0.216515,0.027778,0.133562,0.077245,0.0,0.0,0.0,0.116058,0.0,12.0,5.0,20.0,0.063397,0.019019,0.0,0.0,0.0,0.050039,0.964735,0.899786,0.96249,0.932532,0.860128,0.881425,0.253213,/shop/461813,/shop/461951,/shop/461813,/shop/461951,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1423,0.36922,0.4,1,0,0,0.984019,+structural_support:0.120 || +style_consistency:0.080,0.147688,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/402965||market_item.xlsx|茶马古道|seller_raw:/shop/440602,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/402965,market_item.xlsx|茶马古道|seller_raw:/shop/440602,茶马古道,茶马古道,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.184671,0.529113,2629,2629,0.173136,0.0,0.298325,0.296042,0.586377,0.334475,0.0,0.060502,0.0,0.454718,1.0,0.0,7.0,19.0,0.133333,0.042857,0.0,0.5,0.0,0.090909,0.975796,0.908462,0.922893,0.900482,0.765747,0.620003,0.177294,/shop/402965,/shop/440602,/shop/402965,/shop/440602,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1424,0.369074,0.4,1,0,0,0.765411,+structural_support:0.120 || +style_consistency:0.080,0.14763,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/421560||market_item.xlsx|茶马古道|seller_raw:/shop/434631,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/421560,market_item.xlsx|茶马古道|seller_raw:/shop/434631,茶马古道,茶马古道,1,1,high,pending,,0.25,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,8.437991,0.0,8.437991,0,1,0,2,0.579533,0.416839,2629,2629,0.039954,0.209665,0.226788,0.231354,0.504947,0.165906,0.0,0.0,0.731735,0.079528,7.0,9.0,28.0,25.0,0.1077,0.034051,0.0,0.0,0.214286,0.009252,0.990766,0.899261,0.954349,0.940396,0.930717,0.697624,0.268535,/shop/421560,/shop/434631,/shop/421560,/shop/434631,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1425,0.369019,0.43,1,0,0,0.812215,+rare_description_clone:0.150 || +style_consistency:0.080,0.158678,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/470307||market_item.xlsx|茶马古道|seller_raw:/shop/6200,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/470307,market_item.xlsx|茶马古道|seller_raw:/shop/6200,茶马古道,茶马古道,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.197555,0.99,2629,2629,0.0,0.0,0.225647,0.353501,0.0,0.339802,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.08,0.0,0.0,0.0,0.0,0.98067,0.870337,0.904854,0.913238,0.664502,0.5984,0.402879,/shop/470307,/shop/6200,/shop/470307,/shop/6200,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1426,0.368986,0.4,1,0,0,1.0,+structural_support:0.120 || +style_consistency:0.080,0.147595,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:527013||market_item.xlsx|茶马古道|seller_raw:/shop/397778,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:527013,market_item.xlsx|茶马古道|seller_raw:/shop/397778,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,8.437991,8.437991,8.437991,8.437991,0,1,1,3,0.284862,0.268735,2468,2629,0.459349,0.178773,0.280495,0.299234,0.216047,0.066777,0.015536,0.028717,0.718798,0.131794,5.0,32.99928,5.0,9.0,0.000171,0.012831,0.0,0.0,0.166667,0.003831,0.975058,0.864171,0.907836,0.895459,0.65463,0.789842,0.064419,527013,/shop/397778,527013,/shop/397778,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1427,0.368937,0.53,1,0,0,0.80259,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +style_consistency:0.080,0.195537,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:502525||market_item.xlsx|中文暗网交易市场|seller_raw:559943,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:502525,market_item.xlsx|中文暗网交易市场|seller_raw:559943,中文暗网交易市场,中文暗网交易市场,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.190665,0.655942,2468,2468,0.342116,0.091609,0.29469,0.174706,0.124848,0.738549,0.0,0.0,0.0,0.30604,3.0,0.00354,8.5,32.5,0.054787,0.110037,0.0,0.0,0.0,0.029345,0.971254,0.863974,0.91213,0.907524,0.833135,0.660685,0.088607,502525,559943,502525,559943,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1428,0.368739,0.4,1,0,0,0.850223,+structural_support:0.120 || +style_consistency:0.080,0.147495,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:542584||market_item.xlsx|茶马古道|seller_raw:/shop/412286,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:542584,market_item.xlsx|茶马古道|seller_raw:/shop/412286,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,8.437991,0,8.437991,0.0,0,0,1,2,0.203397,0.287368,2468,2629,0.095981,0.034316,0.273063,0.013338,0.144115,0.146682,0.015536,0.028717,0.010934,0.058722,24.0,2.99944,9.0,51.0,0.007924,0.008911,0.0,0.0,0.02069,0.008732,0.973133,0.8739,0.922235,0.914203,0.860409,0.639999,0.139729,542584,/shop/412286,542584,/shop/412286,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1429,0.368571,0.38,1,0,0,0.953481,+rare_title_clone:0.100 || +style_consistency:0.080,0.140057,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:581623||market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:581623,market_item.xlsx|茶马古道|seller_raw:/shop/464140,中文暗网交易市场,茶马古道,0,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.211712,0.275466,2468,2629,0.262755,0.264366,0.202137,0.518535,0.064479,0.62724,0.015536,0.028717,0.828131,0.057012,3.0,68.99935,3.0,58.5,0.016478,0.07304,0.0,0.0,0.5,0.006775,0.959047,0.818796,0.918257,0.865309,0.638727,0.618975,0.00396,581623,/shop/464140,581623,/shop/464140,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1430,0.368494,0.03,0,0,1,0.767554,+style_consistency:0.080 || -0.250:semantic_topic_only_penalty,0.011055,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/432804||market_item.xlsx|茶马古道|seller_raw:/shop/753,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/432804,market_item.xlsx|茶马古道|seller_raw:/shop/753,茶马古道,茶马古道,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.218251,0.746429,2629,2629,0.0,0.0,0.452816,0.02207,0.0,0.230974,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.028571,0.0,0.0,0.0,0.0,0.965978,0.848458,0.92145,0.891183,0.498604,0.530406,0.194714,/shop/432804,/shop/753,/shop/432804,/shop/753,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1431,0.368056,0.4,1,0,0,1.0,+structural_support:0.120 || +style_consistency:0.080,0.147222,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/412938||market_item.xlsx|茶马古道|seller_raw:/shop/434827,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/412938,market_item.xlsx|茶马古道|seller_raw:/shop/434827,茶马古道,茶马古道,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.493472,0.548309,2629,2629,0.320016,0.009133,0.206621,0.017504,0.451674,0.135845,0.0,0.0,0.733638,0.01484,3.0,0.5,8.0,1.0,0.176561,0.016969,0.0,0.0,0.25,0.003335,0.931024,0.83231,0.914253,0.901853,0.739329,0.83342,0.656536,/shop/412938,/shop/434827,/shop/412938,/shop/434827,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1432,0.367996,0.4,1,0,0,0.923326,+structural_support:0.120 || +style_consistency:0.080,0.147198,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:29159||market_item.xlsx|茶马古道|seller_raw:/shop/397874,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:29159,market_item.xlsx|茶马古道|seller_raw:/shop/397874,中文暗网交易市场,茶马古道,0,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.233605,0.237801,2468,2629,0.090366,0.033993,0.441847,0.586343,0.025732,0.541191,0.015536,0.051137,0.828131,0.112007,1.0,0.999725,8.5,59.5,0.039436,0.058708,0.0,0.5,0.5,0.0,0.978404,0.876747,0.913912,0.865019,0.775808,0.738589,0.03644,29159,/shop/397874,29159,/shop/397874,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1433,0.367719,0.03,0,0,1,0.898814,+style_consistency:0.080 || -0.250:semantic_topic_only_penalty,0.011032,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/395956||market_item.xlsx|茶马古道|seller_raw:/shop/438114,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/395956,market_item.xlsx|茶马古道|seller_raw:/shop/438114,茶马古道,茶马古道,1,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.161355,0.527816,2629,2629,0.173136,0.0,0.039574,0.121766,0.66971,0.222222,0.0,0.060502,0.0,0.160198,1.0,0.0,1.0,10.0,0.217949,0.040293,0.0,0.5,0.0,0.019231,0.978077,0.833141,0.907657,0.909012,0.513358,0.622159,0.090437,/shop/395956,/shop/438114,/shop/395956,/shop/438114,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1434,0.36769,0.4,1,0,0,0.908866,+structural_support:0.120 || +style_consistency:0.080,0.147076,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:531087||market_item.xlsx|中文暗网交易市场|seller_raw:596705,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:531087,market_item.xlsx|中文暗网交易市场|seller_raw:596705,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.490248,0.751025,2468,2468,0.0,0.760843,0.12728,0.221321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00486,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969733,0.919503,0.954067,0.959124,0.887107,0.786423,0.154145,531087,596705,531087,596705,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1435,0.367176,0.4,1,0,0,1.0,+structural_support:0.120 || +style_consistency:0.080,0.146871,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/412360||market_item.xlsx|茶马古道|seller_raw:/shop/460006,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/412360,market_item.xlsx|茶马古道|seller_raw:/shop/460006,茶马古道,茶马古道,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.152564,0.54332,2629,2629,0.173136,0.045662,0.189497,0.038432,0.102739,0.036149,0.0,0.0,0.829148,0.36035,1.0,1.0,4.5,3.5,0.096096,0.006043,0.0,0.0,0.5,0.051299,0.970613,0.877328,0.920724,0.894742,0.743305,0.640198,0.329251,/shop/412360,/shop/460006,/shop/412360,/shop/460006,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1436,0.367067,0.4,1,0,0,0.925799,+structural_support:0.120 || +style_consistency:0.080,0.146827,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/423063||market_item.xlsx|茶马古道|seller_raw:/shop/9073,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/423063,market_item.xlsx|茶马古道|seller_raw:/shop/9073,茶马古道,茶马古道,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.167548,0.982316,2629,2629,0.0,0.0,0.523211,0.363775,0.023211,0.237443,0.0,0.0,0.0,0.147641,0.0,0.0,13.5,30.0,0.099513,0.026496,0.0,0.0,0.0,0.015467,0.988178,0.889789,0.920138,0.91498,0.71916,0.811169,0.364626,/shop/423063,/shop/9073,/shop/423063,/shop/9073,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1437,0.366884,0.4,1,0,0,0.988394,+structural_support:0.120 || +style_consistency:0.080,0.146754,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:370168||market_item.xlsx|茶马古道|seller_raw:/shop/393295,zh_target_strict,zh,sockpuppet_primary,semantic_only,1,market_item.xlsx|中文暗网交易市场|seller_raw:370168,market_item.xlsx|茶马古道|seller_raw:/shop/393295,中文暗网交易市场,茶马古道,0,1,low,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.20974,0.287857,2468,2629,0.194478,0.059307,0.216443,0.23558,0.176258,0.027006,0.015536,0.028717,0.0,0.134457,20.0,87.9979,5.0,10.0,0.022954,0.003353,0.0,0.0,0.0,0.004218,0.985996,0.894024,0.937764,0.861165,0.869058,0.757296,0.027511,370168,/shop/393295,370168,/shop/393295,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1438,0.366879,0.03,0,0,1,0.903118,+style_consistency:0.080 || -0.250:semantic_topic_only_penalty,0.011006,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/417580||market_item.xlsx|茶马古道|seller_raw:/shop/451256,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/417580,market_item.xlsx|茶马古道|seller_raw:/shop/451256,茶马古道,茶马古道,1,1,low,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.168625,0.650699,2629,2629,0.320016,0.0,0.031583,0.274353,0.02968,0.022451,0.0,0.0,0.733638,0.293379,3.0,0.0,0.5,19.0,0.005107,0.00208,0.0,0.0,0.25,0.037224,0.966507,0.820355,0.913101,0.85743,0.588508,0.733959,0.411712,/shop/417580,/shop/451256,/shop/417580,/shop/451256,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1439,0.366563,0.4,1,0,0,0.969368,+structural_support:0.120 || +style_consistency:0.080,0.146625,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/443886||market_item.xlsx|茶马古道|seller_raw:/shop/827,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/443886,market_item.xlsx|茶马古道|seller_raw:/shop/827,茶马古道,茶马古道,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.306371,0.991148,2629,2629,0.0,0.0,0.598934,0.326865,0.239345,0.090564,0.0,0.0,0.0,0.021309,0.0,0.0,15.0,33.0,0.044776,0.009552,0.0,0.0,0.0,0.016491,0.984725,0.927889,0.96016,0.928567,0.869613,0.627688,0.286255,/shop/443886,/shop/827,/shop/443886,/shop/827,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1440,0.366223,0.4,1,0,0,0.989345,+structural_support:0.120 || +style_consistency:0.080,0.146489,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/447283||market_item.xlsx|茶马古道|seller_raw:/shop/453229,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|茶马古道|seller_raw:/shop/447283,market_item.xlsx|茶马古道|seller_raw:/shop/453229,茶马古道,茶马古道,1,1,high,pending,,1.0,1,1,0,0,1,2,1,0,0,0.0,0.0,0.0,0.0,8.150309,16.077475,8.150309,8.038737,0,2,1,3,0.0,0.706945,2629,2629,0.047564,0.102359,0.027777,0.003425,0.061644,0.002664,0.0,0.0,0.0,0.0,4.0,168.0,1.0,4.0,0.026711,0.005114,0.0,0.0,0.0,0.0,0.99419,0.940035,0.962646,0.949033,0.928493,0.89178,0.485605,/shop/447283,/shop/453229,/shop/447283,/shop/453229,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1441,0.365888,0.65,1,0,0,0.996955,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +structural_support:0.120 || +style_consistency:0.080,0.237827,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/428869||market_item.xlsx|茶马古道|seller_raw:/shop/468517,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/428869,market_item.xlsx|茶马古道|seller_raw:/shop/468517,茶马古道,茶马古道,1,1,medium,pending,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.284563,0.746684,2629,2629,0.0,0.0,0.043759,0.064307,0.0,0.245053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.026525,0.0,0.0,0.0,0.0,0.969955,0.847807,0.873758,0.884678,0.727998,0.651604,0.170907,/shop/428869,/shop/468517,/shop/428869,/shop/468517,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1442,0.365681,0.4,1,0,0,1.0,+structural_support:0.120 || +style_consistency:0.080,0.146272,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:567500||market_item.xlsx|茶马古道|seller_raw:/shop/414670,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:567500,market_item.xlsx|茶马古道|seller_raw:/shop/414670,中文暗网交易市场,茶马古道,0,1,high,pending,,0.0,1,1,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,8.150309,8.150309,8.150309,8.150309,0,1,1,3,0.221602,0.331994,2468,2629,0.15947,0.046545,0.255836,0.004026,0.219397,0.041173,0.015536,0.028717,0.003169,0.294958,7.0,4.99947,6.5,111.0,0.00044,7.3e-05,0.0,0.0,0.045455,0.025563,0.981735,0.823223,0.885034,0.907927,0.725704,0.529913,0.041317,567500,/shop/414670,567500,/shop/414670,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1443,0.364749,0.53,1,0,0,0.956141,+rare_description_clone:0.150 || +rare_title_clone:0.100 || +style_consistency:0.080,0.193317,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/252||market_item.xlsx|茶马古道|seller_raw:/shop/467,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/252,market_item.xlsx|茶马古道|seller_raw:/shop/467,茶马古道,茶马古道,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.265232,0.794724,2629,2629,0.0,0.166286,0.480594,0.072298,0.0,0.369482,0.0,0.0,0.0,0.0,0.0,80.0,11.0,4.0,0.0,0.042205,0.0,0.0,0.0,0.0,0.984009,0.961684,0.974408,0.93938,0.905664,0.684766,0.224484,/shop/252,/shop/467,/shop/252,/shop/467,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1444,0.364701,0.4,1,0,0,1.0,+structural_support:0.120 || +style_consistency:0.080,0.14588,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:479294||market_item.xlsx|中文暗网交易市场|seller_raw:91746,zh_target_strict,zh,sockpuppet_primary,text_clone_primary,1,market_item.xlsx|中文暗网交易市场|seller_raw:479294,market_item.xlsx|中文暗网交易市场|seller_raw:91746,中文暗网交易市场,中文暗网交易市场,1,1,high,pending,,0.5,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,8.437991,0.0,8.437991,0,1,0,1,0.0,0.440761,2468,2468,0.342116,0.165788,0.54925,0.483989,0.387921,0.067288,0.0,0.0,0.828131,0.407378,3.0,0.00013,11.0,213.0,0.056553,0.010893,0.0,0.0,0.5,0.038048,0.957908,0.810126,0.908081,0.900133,0.646582,0.69228,0.537644,479294,91746,479294,91746,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1445,0.36443,0.47,1,0,0,0.634981,+rare_description_clone:0.150 || +structural_support:0.120,0.171282,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:605664||market_item.xlsx|中文暗网交易市场|seller_raw:605890,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:605664,market_item.xlsx|中文暗网交易市场|seller_raw:605890,中文暗网交易市场,中文暗网交易市场,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.165449,0.937452,2468,2468,0.0,0.031212,0.069315,0.067694,0.344548,0.015809,0.0,0.0,0.0,0.145927,0.0,0.00057,2.0,70.0,0.074983,0.046968,0.0,0.0,0.0,0.010695,0.975478,0.814732,0.91118,0.942289,0.842774,0.661378,0.135843,605664,605890,605664,605890,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1446,0.364386,0.4,1,0,0,0.97649,+structural_support:0.120 || +style_consistency:0.080,0.145754,0,0,0
market_item.xlsx|茶马古道|seller_raw:/shop/404336||market_item.xlsx|茶马古道|seller_raw:/shop/455391,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|茶马古道|seller_raw:/shop/404336,market_item.xlsx|茶马古道|seller_raw:/shop/455391,茶马古道,茶马古道,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.475799,0.9875,2629,2629,0.0,0.0,0.114917,0.134322,0.0,0.524734,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.1,0.0,0.0,0.0,0.0,0.987812,0.942704,0.955694,0.925113,0.867942,0.687758,0.376879,/shop/404336,/shop/455391,/shop/404336,/shop/455391,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1447,0.364292,0.4,1,0,0,1.0,+structural_support:0.120 || +style_consistency:0.080,0.145717,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:210589||market_item.xlsx|中文暗网交易市场|seller_raw:58949,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:210589,market_item.xlsx|中文暗网交易市场|seller_raw:58949,中文暗网交易市场,中文暗网交易市场,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,1.0,0.925504,2468,2468,0.0,0.011755,0.038103,0.007296,0.276044,0.0,0.0,0.0,0.0,0.0,0.0,0.00295,1.0,1.0,0.172727,0.0,0.0,0.0,0.0,0.0,0.984075,0.90451,0.949397,0.938795,0.746098,0.678274,0.370024,210589,58949,210589,58949,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1448,0.363985,0.4,1,0,0,1.0,+structural_support:0.120 || +style_consistency:0.080,0.145594,0,0,0
market_item.xlsx|中文暗网交易市场|seller_raw:172016||market_item.xlsx|中文暗网交易市场|seller_raw:172590,zh_target_strict,zh,sockpuppet_primary,semantic_structural,1,market_item.xlsx|中文暗网交易市场|seller_raw:172016,market_item.xlsx|中文暗网交易市场|seller_raw:172590,中文暗网交易市场,中文暗网交易市场,1,1,low,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.214638,0.800288,2468,2468,0.0,0.06891,0.0,0.028779,0.437779,0.04094,0.0,0.0,0.0,0.556141,0.0,0.02161,0.0,5.0,0.074074,0.010582,0.0,0.0,0.0,0.083333,0.976755,0.871054,0.936704,0.952176,0.777538,0.721192,0.224263,172016,172590,172016,172590,core_few_shot_labse_lr_l2_ratio_100pct_seed_20260322,1449,0.363819,0.4,1,0,0,0.98561,+structural_support:0.120 || +style_consistency:0.080,0.145528,0,0,0
