balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes
2619,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:604725||market_item.xlsx|中文暗网交易市场|seller_raw:605928,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.832062,different_alias,true,中文暗网交易市场,中文暗网交易市场,604725,605928,,,,数据资源,,0.16457,0.922321,T: 最新博彩数据29072条百尊娱乐城带网址可验证 || 最新博彩数据29072条百尊娱乐城带网址可验证 | D: 最新博彩数据29072条百尊娱乐城带网址可验证 百尊娱乐城，网址：http://www.bz3888.com 最新出库数据，共29072万条，低价打包出 数据保真，可自行登陆网站进入注册页，输入数据中的账号进行验证 验证方法：在注册页中输入账号，回车确认，下方提示“此账号已经有人使用”，说明该账号已经存在于网站数据库中 | C: 数据资源,T: 综合菠菜_20285条姚记娱乐城带网址可验证 || 综合菠菜_20285条姚记娱乐城带网址可验证 | D: 综合菠菜_20285条姚记娱乐城带网址可验证 老牌实力菠菜平台姚记娱乐城，网址：https://yj0666.com 最新脱库数据20285条，数量不多，但属精品 数据格式：帐号|姓名|余额|存款次数|提款次数|存款总数|提款总数|电话号码|运营商|电子邮箱|QQ|省份|城市 数据保真，可以自行登陆网站注册页反向... | C: 数据资源,pending,,,
2620,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:550208||market_item.xlsx|中文暗网交易市场|seller_raw:569522,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.830432,different_alias,true,中文暗网交易市场,中文暗网交易市场,550208,569522,,,,数据资源 || 私人专拍,,0.167767,0.911915,T: 优质年轻女性数据9万 || 优质年轻女性数据9万 | D: 私人专拍_闲人勿扰 私人专拍_闲人勿扰 私人专拍_闲人勿扰 私人专拍_闲人勿扰 私人专拍_闲人勿扰 私人专拍_闲人勿扰 | C: 数据资源 || 私人专拍,T: 菠菜盈丰国际今年最新出库7W博彩数据可验证 || 菠菜盈丰国际今年最新出库7W博彩数据可验证 | D: 盈丰国际官网ys6699.com 点上方注册账号验证账户， 有交易的账号部分可反向验证，绝对真实可验证 今年最新出库共7万条+ 字段： 帐号|手机号|运营商|Email|QQ|余额|存款次数|提款次数|存款总额|提款总额 具体如图 新鲜好库，看好再拍，谢谢，拍下自动发货 | C: 数据资源 || 私人专拍,pending,,,
2621,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/443464||market_item.xlsx|茶马古道|seller_raw:/shop/452812,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.826382,different_alias,true,茶马古道,茶马古道,/shop/443464,/shop/452812,,,,数据,,0.162723,0.925022,T: 出售加拿大28历史数据100WQQ邮箱数据 || 出售加拿大28历史数据100WQQ邮箱数据 | D: 加拿大28数据打包出售100W 全部都是QQ邮箱数据 | C: 数据,T: 日亚精品邮箱数据 100W || 日亚精品邮箱数据 100W | D: 数据不退不换，质量自己查 | C: 数据,pending,,,
2622,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/415500||market_item.xlsx|茶马古道|seller_raw:/shop/437791,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.824352,different_alias,true,茶马古道,茶马古道,/shop/415500,/shop/437791,,,,数据,,0.175308,0.886252,T: 求购 小赢 宜人下款料子 一个月内的都可以 长期收购 实力的来 || 求购 小赢 宜人下款料子 一个月内的都可以 长期收购 实力的来 | D: 求购 小赢 宜人下款料子 一个月内的都可以 长期收购 实力的来 | C: 数据,T: 集团收豆豆钱卡卡贷苏宁金融下款数据，日5k左右 || 集团收豆豆钱卡卡贷苏宁金融下款数据，日5k左右 | D: 集团大量收购宜人贷下款料，有多少要多少，不看格式，只要下款的就行 | C: 数据,pending,,,
2623,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/442465||market_item.xlsx|茶马古道|seller_raw:/shop/451250,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.823524,different_alias,true,茶马古道,茶马古道,/shop/442465,/shop/451250,,,,数据,,0.144551,0.978109,T: 出男科电销数据有量10W+ || 出男科电销数据有量10W+ | D: 落地页 公众号 百度 西瓜 头条等渠道出来的男性问题的数据，年龄基本在40+，都是精准需求客户 | C: 数据,T: 求男科壮阳数据 || 求男科壮阳数据 | D: tg chakaifang88 | C: 数据,pending,,,
2624,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/422951||market_item.xlsx|茶马古道|seller_raw:/shop/424153,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.823248,different_alias,true,茶马古道,茶马古道,/shop/422951,/shop/424153,,,,数据,,0.146749,0.971377,T: 求购化妆品精准粉丝或最新化妆品数据 || 求购化妆品精准粉丝或最新化妆品数据 | D: 求购化妆品精准粉丝或最新化妆品数据，有的可以私信我 | C: 数据,T: 淘宝母婴化妆品实时数据 || 淘宝母婴化妆品实时数据 | D: 淘宝女性母婴化妆品实时数据，TG:MUsheng567 | C: 数据,pending,,,
2625,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:327588||market_item.xlsx|中文暗网交易市场|seller_raw:327625,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.820128,different_alias,true,中文暗网交易市场,中文暗网交易市场,327588,327625,,,,虚拟物品,,0.20579,0.792694,T: 出手持白纸360套 || 出手持白纸360套 | D: 全部高清 拍下私信 仅支持站内交易 有需要的拍下 基本都在线价格优惠 | C: 虚拟物品,T: 美国护照加信用卡账单模板模板 || 出营业执照加法人正反1000套 | D: 身份证和白纸一起手持加正反面 全部是高清 可用于币圈 自媒体账号认证 用途自己开发就好 拍下请私信 链接失效的话留言我会补发 | C: 虚拟物品,pending,,,
2626,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:69210||market_item.xlsx|中文暗网交易市场|seller_raw:69572,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.817432,different_alias,true,中文暗网交易市场,中文暗网交易市场,69210,69572,,,,数据资源,,0.204306,0.795798,T: 2019年印度网购买家数据四百万条姓名电话邮箱地址 || 英国护照国外护照大英帝国护照248套 | D: 字段 ID 姓名 手机号码 项目(无限极，权健之类的) 18803条 姓名 项目 手机号码 1500条 额外赠送九千多条直销数据 有项目名字的2W多条，额外送接近一万姓名电话，共计3W左右 只有姓名电话，没有做的项目 此类数据适合新型直销拉他们入伙 已设置自动发货，拍下付款会自动发货 麻烦买家收到货后第一时间放款... | C: 数据资源 || 虚拟物品,T: 全国高管企业法人董事长总经理高端人士数据19W条 || 宝妈数据母婴数据妈妈网数据300W | D: 全国19W高管企业法人董事长总经理 数据内容 姓名 手机号码 职务 公司名称 部分带邮箱 全部都是公司董事长 总经理 法人一类的数据 可以说全部都是有钱人 做定向最适合不过了 数据共计193555条 已设置自动发货，拍下付款会自动发货 麻烦买家收到货后第一时间放款，谢谢 注：看清楚以上描述，有疑问先问清楚再拍，数... | C: 数据资源,pending,,,
2627,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/436052||market_item.xlsx|茶马古道|seller_raw:/shop/439508,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.817024,different_alias,true,茶马古道,茶马古道,/shop/436052,/shop/439508,,,,数据,,0.143841,0.976989,T: 支付通道货支付平台 || 支付通道货支付平台 | D: 有网页支付第四方支付通道或有认识这些平台的可以和我联系 | C: 数据,T: 求购免密快捷支付通道，app通道最好，实物通道勿扰，单笔5000以上的最好 || 求购免密快捷支付通道，app通道最好，实物通道勿扰，单笔5000以上的最好 | D: 求购免密快捷支付通道，app通道最好，实物通道勿扰，单笔5000以上的最号 有资源的飞机@chama1988 | C: 数据,pending,,,
2628,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:70124||market_item.xlsx|中文暗网交易市场|seller_raw:86183,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.81554,different_alias,true,中文暗网交易市场,中文暗网交易市场,70124,86183,,,,数据资源,,0.190349,0.836723,T: 10万菠菜数据[18年11月30日数据] || 彩票数据[18年11月30日数据] | D: 网站为刚开版，因手上有现成流量引入精准六合彩流量开奖日有6万左右，正常日有2-3万流量 广告位类型为横幅 广告位挂的位置为：首页+全贴横幅 广告位规格：960*70 价格为：437$/月 需要的可以下，看到订单后会提供邮箱将图片发送至我方邮箱 网址:www.56424.com 邮件发送类型： 标题：广告位[当前年... | C: 数据资源,"T: 一app赌博一手数据[全是玩重庆时时彩于北京pk10]4万多数据 || 出售百万六合彩流量 | D: 目前暗网卖的是我一个卖家,因协商问题,直接跑路了,最后还骗了我另外一批百万数据,提示各位千万不要私下交易或交易后下架订单然后给你加钱,因我就是被骗过一次,这个数据之前是标价的5000$直接打包不卖,但是卖家直接付了1000美元就拿去另外卖了. 售价金额200$ 30个站 其余25个站确定订单后赠送 | C: 数据资源 || 私人专拍",reviewed,uncertain,codex_conservative_positive_anchor_review_20260421,codex_review: uncertain; shared URL appears compatible with product/data content rather than seller-operated identity infrastructure.
2629,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:210589||market_item.xlsx|中文暗网交易市场|seller_raw:312272,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.814098,different_alias,true,中文暗网交易市场,中文暗网交易市场,210589,312272,,,,私人专拍,,0.184496,0.853561,T: fuck0ne的私拍 || fuck0ne的私拍 | D: fuck0ne的私拍 | C: 私人专拍,T: 吹牛大王的私拍 || 吹牛大王的私拍 | D: 兼职粉，保证真实量，100个，80元一个，不接受除真实粉以外的理由退款 | C: 私人专拍,pending,,,
2630,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:312123||market_item.xlsx|中文暗网交易市场|seller_raw:459538,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.811206,different_alias,true,中文暗网交易市场,中文暗网交易市场,312123,459538,,,,私人专拍,,0.147424,0.963331,T: 小树的私拍--闲人勿扰 || 小树的私拍--闲人勿扰 | D: 本服务提供严重漏洞：例如 XSS漏洞 逻辑漏洞 SQL注入漏洞 上传下载漏洞 敏感数据泄露漏洞等等 爆严重漏洞才收费，否则退款 | C: 私人专拍,T: cuiqingyao2的私拍----闲人勿扰 || cuiqingyao2的私拍----闲人勿扰 | D: cuiqingyao2的私拍----闲人勿扰 华为手机一部 Mate 20 X（8GB/256GB/全网通/5G版） 国行 2800人民币 | C: 私人专拍,pending,,,
2631,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:322923||market_item.xlsx|中文暗网交易市场|seller_raw:361285,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.810624,different_alias,true,中文暗网交易市场,中文暗网交易市场,322923,361285,,,,数据资源,,0.184104,0.853,T: 大甩卖_18美金特价打包出售700W历史棋牌彩票博彩数据 || AW首发天子棋牌娱乐城APP15WMEGA | D: 数据是义博娱乐城的数据 为综合类型数据 样板有：id user_name user_password user_real_name user_bank_type user_bank_card user_bank_address user_withdraw_password user_mobile user_qq ... | C: 数据资源,T: 号外_号外_挥泪出售5个盘子彩票24W数据带网址可验证 || 惊爆久久发棋牌支付渠道数据35000条中介屌丝勿扰 | D: 数据是百尊娱乐城 一共7w条 数据是2019—2020年的历史综合博彩数据 内容：用户—名姓名— 手机号— 银行— 省份— 封禁——最新消费记录— 银行卡号 —最后登陆时间 出款记录—备注 该盘口网站已被关闭无法在线验证（介意的请勿拍） 自动发货 特价销售 | C: 数据资源,pending,,,
2632,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/406279||market_item.xlsx|茶马古道|seller_raw:/shop/409293,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.810362,different_alias,true,茶马古道,茶马古道,/shop/406279,/shop/409293,,,,数据,,0.143146,0.975743,T: 集团采购WD实时数据100000 || 集团采购WD实时数据100000 | D: 中介勿扰，测试通过补差价，欢迎有实力的团队合作，有意向可以留言给我 | C: 数据,T: 收WD数据，一手实时数据，注册申请 历史料 诚心收带价来 || 收WD数据，一手实时数据，注册申请 历史料 诚心收带价来 | D: 收WD数据，一手实时数据，注册申请 历史料 诚心收带价来 tg：oubalei | C: 数据,pending,,,
2633,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/394226||market_item.xlsx|茶马古道|seller_raw:/shop/456282,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.810316,different_alias,true,茶马古道,茶马古道,/shop/394226,/shop/456282,,,,数据,,0.149566,0.95646,T: 菲实力集团收一手棋牌数据qp数据、网贷数据wd数据 || 菲实力集团收一手棋牌数据qp数据、网贷数据wd数据 | D: 菲实力集团收一手棋牌数据qp数据、网贷数据wd数据，脱库、短信验证码、支付通道等来源增均可 | C: 数据,"T: 收一手，二手棋牌数据库,TG:Q_277 || 收一手，二手棋牌数据库,TG:Q_277 | D: 收一手，二手棋牌数据库 带详细信息的， 基本条件， 手机，总充值，提现，棋牌名称,客户姓名, 信息不全的库不收， 不给测的不收 联系飞机：Q_277 | C: 数据",reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.
2634,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:596053||market_item.xlsx|中文暗网交易市场|seller_raw:605890,sockpuppet_primary,low,profile_lexical_neighbor|structural_support,2.806272,different_alias,true,中文暗网交易市场,中文暗网交易市场,596053,605890,,,,数据资源,,0.176817,0.872685,T: 2021最新综合博彩11490条红宝石娱乐城 || 2021最新综合博彩11490条红宝石娱乐城 | D: 数据格式：帐号|姓名|余额|存款次数|提款次数|存款总数|提款总数|电话号码|运营商|Email|qq|reg_ip 附图2有数据表的截图，请自行验证和测试 | C: 数据资源,T: 2021综合博彩_24785条金沙娱乐城带网址可验证 || 2021综合博彩_24785条金沙娱乐城带网址可验证 | D: 2021综合博彩_24785条金沙娱乐城带网址可验证 2021年1月脱库金沙娱乐城，网址：5312u.com，24785条 数据格式：account|full_name|phone|balance|reg_ip|address 数据可在线验证，保真不保效果，拍下自动发货 数量不多，稀缺资源，贵在真实 数据具有可复... | C: 数据资源,pending,,,
